"","Year","Plot","Subplot","Treatment","Functional.group","Mass.g.m.2."
"11312",2022,28,"West","AllPesticides","C3",166.3
"11313",2022,28,"West","AllPesticides","F",158.18
"11314",2022,28,"West","AllPesticides","L",0.12
"11315",2022,28,"West","AllPesticides","S",41.35
"11316",2022,28,"West","AllPesticides","NA",7.3
"11317",2022,28,"West","AllPesticides","C4",148.95
"11318",2022,28,"West","AllPesticides","O",0
"11319",2022,28,"West","AllPesticides","W",148
"11320",2022,28,"West","AllPesticides","G",0
"11321",2022,28,"West","AllPesticides","moss_lichen",0
"11322",2022,28,"West","AllPesticides","moss",0
"11323",2022,28,"West","AllPesticides","lichen",0
"11324",2022,29,"East","Control","Unknown",0
"11325",2022,29,"East","Control","C3",15.4
"11326",2022,29,"East","Control","F",23.9
"11327",2022,29,"East","Control","L",0.38
"11328",2022,29,"East","Control","S",18.8
"11329",2022,29,"East","Control","NA",4.08
"11330",2022,29,"East","Control","C4",124.4
"11331",2022,29,"East","Control","O",0
"11332",2022,29,"East","Control","W",0
"11333",2022,29,"East","Control","G",0
"11334",2022,29,"East","Control","moss_lichen",0
"11335",2022,29,"East","Control","moss",0
"11336",2022,29,"East","Control","lichen",0
"11337",2022,29,"West","Control","Unknown",0
"11338",2022,29,"West","Control","C3",52.62
"11339",2022,29,"West","Control","F",163.05
"11340",2022,29,"West","Control","L",0
"11341",2022,29,"West","Control","S",5.66
"11342",2022,29,"West","Control","NA",0
"11343",2022,29,"West","Control","C4",0
"11344",2022,29,"West","Control","O",0
"11345",2022,29,"West","Control","W",0
"11346",2022,29,"West","Control","G",0
"11347",2022,29,"West","Control","moss_lichen",0
"11348",2022,29,"West","Control","moss",0
"11349",2022,29,"West","Control","lichen",0
"11350",2022,30,"East","Insecticide","Unknown",0
"11351",2022,30,"East","Insecticide","C3",20.01
"11352",2022,30,"East","Insecticide","F",82.07
"11353",2022,30,"East","Insecticide","L",3.32
"11354",2022,30,"East","Insecticide","S",16.66
"11355",2022,30,"East","Insecticide","NA",5.44
"11356",2022,30,"East","Insecticide","C4",116.65
"11357",2022,30,"East","Insecticide","O",0
"11358",2022,30,"East","Insecticide","W",0
"11359",2022,30,"East","Insecticide","G",0
"11360",2022,30,"East","Insecticide","moss_lichen",0
"11361",2022,30,"East","Insecticide","moss",0
"11362",2022,30,"East","Insecticide","lichen",0
"11363",2022,30,"West","Insecticide","Unknown",0
"11364",2022,30,"West","Insecticide","C3",147.35
"11365",2022,30,"West","Insecticide","F",197.99
"11366",2022,30,"West","Insecticide","L",0.2
"11367",2022,30,"West","Insecticide","S",20.25
"11368",2022,30,"West","Insecticide","NA",10.1
"11369",2022,30,"West","Insecticide","C4",104.1
"11370",2022,30,"West","Insecticide","O",0
"11371",2022,30,"West","Insecticide","W",0
"11372",2022,30,"West","Insecticide","G",0
"11373",2022,30,"West","Insecticide","moss_lichen",0
"11374",2022,30,"West","Insecticide","moss",0
"11375",2022,30,"West","Insecticide","lichen",0
"11376",2022,31,"East","SoilDrenchFungicide","Unknown",0
"11377",2022,31,"East","SoilDrenchFungicide","C3",10.08
"11378",2022,31,"East","SoilDrenchFungicide","F",15.82
"11379",2022,31,"East","SoilDrenchFungicide","L",0.86
"11380",2022,31,"East","SoilDrenchFungicide","S",7.05
"11381",2022,31,"East","SoilDrenchFungicide","NA",0
"11382",2022,31,"East","SoilDrenchFungicide","C4",82.95
"11383",2022,31,"East","SoilDrenchFungicide","O",0
"11384",2022,31,"East","SoilDrenchFungicide","W",0
"11385",2022,31,"East","SoilDrenchFungicide","G",0
"11386",2022,31,"East","SoilDrenchFungicide","moss_lichen",0
"11387",2022,31,"East","SoilDrenchFungicide","moss",0
"11388",2022,31,"East","SoilDrenchFungicide","lichen",0
"11389",2022,31,"West","SoilDrenchFungicide","Unknown",0
"11390",2022,31,"West","SoilDrenchFungicide","C3",184.16
"11391",2022,31,"West","SoilDrenchFungicide","F",70
"11392",2022,31,"West","SoilDrenchFungicide","L",0
"11393",2022,31,"West","SoilDrenchFungicide","S",0.19
"11394",2022,31,"West","SoilDrenchFungicide","NA",0
"11395",2022,31,"West","SoilDrenchFungicide","C4",81.45
"11396",2022,31,"West","SoilDrenchFungicide","O",0
"11397",2022,31,"West","SoilDrenchFungicide","W",72.2
"11398",2022,31,"West","SoilDrenchFungicide","G",0
"11399",2022,31,"West","SoilDrenchFungicide","moss_lichen",0
"11400",2022,31,"West","SoilDrenchFungicide","moss",0
"11401",2022,31,"West","SoilDrenchFungicide","lichen",0
"11402",2022,32,"East","Control","Unknown",0
"11403",2022,32,"East","Control","C3",9.7
"11404",2022,32,"East","Control","F",7.25
"11405",2022,32,"East","Control","L",1.35
"11406",2022,32,"East","Control","S",1.68
"11407",2022,32,"East","Control","NA",3.54
"11408",2022,32,"East","Control","C4",69.65
"11409",2022,32,"East","Control","O",0
"11410",2022,32,"East","Control","W",0
"11411",2022,32,"East","Control","G",0
"11412",2022,32,"East","Control","moss_lichen",0
"11413",2022,32,"East","Control","moss",0
"11414",2022,32,"East","Control","lichen",0
"11415",2022,32,"West","Control","Unknown",0
"11416",2022,32,"West","Control","C3",87.73
"11417",2022,32,"West","Control","F",72
"11418",2022,32,"West","Control","L",0
"11419",2022,32,"West","Control","S",11.83
"11420",2022,32,"West","Control","NA",15.7
"11421",2022,32,"West","Control","C4",39.72
"11422",2022,32,"West","Control","O",0
"11423",2022,32,"West","Control","W",0
"11424",2022,32,"West","Control","G",0
"11425",2022,32,"West","Control","moss_lichen",0
"11426",2022,32,"West","Control","moss",0
"11427",2022,32,"West","Control","lichen",0
"11428",2022,33,"East","Fenced","Unknown",0
"11429",2022,33,"East","Fenced","C3",13.31
"11430",2022,33,"East","Fenced","F",13.43
"11431",2022,33,"East","Fenced","L",0.94
"11432",2022,33,"East","Fenced","S",7.16
"11433",2022,33,"East","Fenced","NA",0
"11434",2022,33,"East","Fenced","C4",70.6
"11435",2022,33,"East","Fenced","O",0
"11436",2022,33,"East","Fenced","W",16.6
"11437",2022,33,"East","Fenced","G",0
"11438",2022,33,"East","Fenced","moss_lichen",0
"11439",2022,33,"East","Fenced","moss",0
"11440",2022,33,"East","Fenced","lichen",0
"11441",2022,33,"West","Fenced","Unknown",0
"11442",2022,33,"West","Fenced","C3",32.01
"11443",2022,33,"West","Fenced","F",254.32
"11444",2022,33,"West","Fenced","L",26.95
"11445",2022,33,"West","Fenced","S",10.16
"11446",2022,33,"West","Fenced","NA",12.95
"11447",2022,33,"West","Fenced","C4",94.27
"11448",2022,33,"West","Fenced","O",0
"11449",2022,33,"West","Fenced","W",0
"11450",2022,33,"West","Fenced","G",0
"11451",2022,33,"West","Fenced","moss_lichen",0
"11452",2022,33,"West","Fenced","moss",0
"11453",2022,33,"West","Fenced","lichen",0
"11454",2022,34,"East","AllPesticides","Unknown",0
"11455",2022,34,"East","AllPesticides","C3",18.36
"11456",2022,34,"East","AllPesticides","F",20.49
"11457",2022,34,"East","AllPesticides","L",16
"11458",2022,34,"East","AllPesticides","S",5.98
"11459",2022,34,"East","AllPesticides","NA",6.08
"11460",2022,34,"East","AllPesticides","C4",128.45
"11461",2022,34,"East","AllPesticides","O",0
"11462",2022,34,"East","AllPesticides","W",31.99
"11463",2022,34,"East","AllPesticides","G",0
"11464",2022,34,"East","AllPesticides","moss_lichen",0
"11465",2022,34,"East","AllPesticides","moss",0
"11466",2022,34,"East","AllPesticides","lichen",0
"11467",2022,34,"West","AllPesticides","Unknown",0
"11468",2022,34,"West","AllPesticides","C3",179.05
"11469",2022,34,"West","AllPesticides","F",47.35
"11470",2022,34,"West","AllPesticides","L",0
"11471",2022,34,"West","AllPesticides","S",23.75
"11472",2022,34,"West","AllPesticides","NA",0
"11473",2022,34,"West","AllPesticides","C4",37.8
"11474",2022,34,"West","AllPesticides","O",0
"11475",2022,34,"West","AllPesticides","W",214
"11476",2022,34,"West","AllPesticides","G",0
"11477",2022,34,"West","AllPesticides","moss_lichen",0
"11478",2022,34,"West","AllPesticides","moss",0
"11479",2022,34,"West","AllPesticides","lichen",0
"11480",2022,35,"East","Insecticide","Unknown",0
"11481",2022,35,"East","Insecticide","C3",20.63
"11482",2022,35,"East","Insecticide","F",43.95
"11483",2022,35,"East","Insecticide","L",0.12
"11484",2022,35,"East","Insecticide","S",19.2
"11485",2022,35,"East","Insecticide","NA",1.16
"11486",2022,35,"East","Insecticide","C4",80.9
"11487",2022,35,"East","Insecticide","O",0
"11488",2022,35,"East","Insecticide","W",0
"11489",2022,35,"East","Insecticide","G",0
"11490",2022,35,"East","Insecticide","moss_lichen",0
"11491",2022,35,"East","Insecticide","moss",0
"11492",2022,35,"East","Insecticide","lichen",0
"11493",2022,35,"West","Insecticide","Unknown",0
"11494",2022,35,"West","Insecticide","C3",143.17
"11495",2022,35,"West","Insecticide","F",32.5
"11496",2022,35,"West","Insecticide","L",0
"11497",2022,35,"West","Insecticide","S",8.05
"11498",2022,35,"West","Insecticide","NA",5.12
"11499",2022,35,"West","Insecticide","C4",22.2
"11500",2022,35,"West","Insecticide","O",0
"11501",2022,35,"West","Insecticide","W",18.6
"11502",2022,35,"West","Insecticide","G",0
"11503",2022,35,"West","Insecticide","moss_lichen",0
"11504",2022,35,"West","Insecticide","moss",0
"11505",2022,35,"West","Insecticide","lichen",0
"11506",2022,36,"East","FoliarFungicide","Unknown",0
"11507",2022,36,"East","FoliarFungicide","C3",24.9
"11508",2022,36,"East","FoliarFungicide","F",16.71
"11509",2022,36,"East","FoliarFungicide","L",2.13
"11510",2022,36,"East","FoliarFungicide","S",2.31
"11511",2022,36,"East","FoliarFungicide","NA",0
"11512",2022,36,"East","FoliarFungicide","C4",158.5
"11513",2022,36,"East","FoliarFungicide","O",6.36
"11514",2022,36,"East","FoliarFungicide","W",24.55
"11515",2022,36,"East","FoliarFungicide","G",0
"11516",2022,36,"East","FoliarFungicide","moss_lichen",6.36
"11517",2022,36,"East","FoliarFungicide","moss",0
"11518",2022,36,"East","FoliarFungicide","lichen",0
"11519",2022,36,"West","FoliarFungicide","Unknown",0
"11520",2022,36,"West","FoliarFungicide","C3",69.25
"11521",2022,36,"West","FoliarFungicide","F",125.4
"11522",2022,36,"West","FoliarFungicide","L",0
"11523",2022,36,"West","FoliarFungicide","S",0.85
"11524",2022,36,"West","FoliarFungicide","NA",42.5
"11525",2022,36,"West","FoliarFungicide","C4",47.05
"11526",2022,36,"West","FoliarFungicide","O",0
"11527",2022,36,"West","FoliarFungicide","W",36.15
"11528",2022,36,"West","FoliarFungicide","G",0
"11529",2022,36,"West","FoliarFungicide","moss_lichen",0
"11530",2022,36,"West","FoliarFungicide","moss",0
"11531",2022,36,"West","FoliarFungicide","lichen",0
"11532",2022,37,"East","Control","Unknown",0
"11533",2022,37,"East","Control","C3",8.57
"11534",2022,37,"East","Control","F",10.74
"11535",2022,37,"East","Control","L",7.02
"11536",2022,37,"East","Control","S",1.84
"11537",2022,37,"East","Control","NA",1.25
"11538",2022,37,"East","Control","C4",41.8
"11539",2022,37,"East","Control","O",0
"11540",2022,37,"East","Control","W",20.05
"11541",2022,37,"East","Control","G",0
"11542",2022,37,"East","Control","moss_lichen",0
"11543",2022,37,"East","Control","moss",0
"11544",2022,37,"East","Control","lichen",0
"11545",2022,37,"West","Control","Unknown",0
"11546",2022,37,"West","Control","C3",78.55
"11547",2022,37,"West","Control","F",121.41
"11548",2022,37,"West","Control","L",0
"11549",2022,37,"West","Control","S",3.46
"11550",2022,37,"West","Control","NA",64.8
"11551",2022,37,"West","Control","C4",124.6
"11552",2022,37,"West","Control","O",0
"11553",2022,37,"West","Control","W",100.25
"11554",2022,37,"West","Control","G",0
"11555",2022,37,"West","Control","moss_lichen",0
"11556",2022,37,"West","Control","moss",0
"11557",2022,37,"West","Control","lichen",0
"11558",2022,38,"East","Fenced","Unknown",0
"11559",2022,38,"East","Fenced","C3",21.54
"11560",2022,38,"East","Fenced","F",14.66
"11561",2022,38,"East","Fenced","L",0
"11562",2022,38,"East","Fenced","S",8.41
"11563",2022,38,"East","Fenced","NA",48.15
"11564",2022,38,"East","Fenced","C4",52.4
"11565",2022,38,"East","Fenced","O",0
"11566",2022,38,"East","Fenced","W",0
"11567",2022,38,"East","Fenced","G",0
"11568",2022,38,"East","Fenced","moss_lichen",0
"11569",2022,38,"East","Fenced","moss",0
"11570",2022,38,"East","Fenced","lichen",0
"11571",2022,38,"West","Fenced","Unknown",0
"11572",2022,38,"West","Fenced","C3",155.1
"11573",2022,38,"West","Fenced","F",58.85
"11574",2022,38,"West","Fenced","L",0
"11575",2022,38,"West","Fenced","S",3.37
"11576",2022,38,"West","Fenced","NA",5.15
"11577",2022,38,"West","Fenced","C4",13.85
"11578",2022,38,"West","Fenced","O",0
"11579",2022,38,"West","Fenced","W",0
"11580",2022,38,"West","Fenced","G",0
"11581",2022,38,"West","Fenced","moss_lichen",0
"11582",2022,38,"West","Fenced","moss",0
"11583",2022,38,"West","Fenced","lichen",0
"11584",2022,39,"East","FoliarFungicide","Unknown",0
"11585",2022,39,"East","FoliarFungicide","C3",16.81
"11586",2022,39,"East","FoliarFungicide","F",69.93
"11587",2022,39,"East","FoliarFungicide","L",0.92
"11588",2022,39,"East","FoliarFungicide","S",7.69
"11589",2022,39,"East","FoliarFungicide","NA",2.57
"11590",2022,39,"East","FoliarFungicide","C4",71.75
"11591",2022,39,"East","FoliarFungicide","O",0
"11592",2022,39,"East","FoliarFungicide","W",0
"11593",2022,39,"East","FoliarFungicide","G",0
"11594",2022,39,"East","FoliarFungicide","moss_lichen",0
"11595",2022,39,"East","FoliarFungicide","moss",0
"11596",2022,39,"East","FoliarFungicide","lichen",0
"11597",2022,39,"West","FoliarFungicide","Unknown",0
"11598",2022,39,"West","FoliarFungicide","C3",149.84
"11599",2022,39,"West","FoliarFungicide","F",53.64
"11600",2022,39,"West","FoliarFungicide","L",2.11
"11601",2022,39,"West","FoliarFungicide","S",52.95
"11602",2022,39,"West","FoliarFungicide","NA",0
"11603",2022,39,"West","FoliarFungicide","C4",19.4
"11604",2022,39,"West","FoliarFungicide","O",0
"11605",2022,39,"West","FoliarFungicide","W",0
"11606",2022,39,"West","FoliarFungicide","G",0
"11607",2022,39,"West","FoliarFungicide","moss_lichen",0
"11608",2022,39,"West","FoliarFungicide","moss",0
"11609",2022,39,"West","FoliarFungicide","lichen",0
"11610",2022,40,"East","Insecticide","Unknown",0
"11611",2022,40,"East","Insecticide","C3",17.7
"11612",2022,40,"East","Insecticide","F",26.47
"11613",2022,40,"East","Insecticide","L",0
"11614",2022,40,"East","Insecticide","S",2.55
"11615",2022,40,"East","Insecticide","NA",0.53
"11616",2022,40,"East","Insecticide","C4",77.5
"11617",2022,40,"East","Insecticide","O",0
"11618",2022,40,"East","Insecticide","W",1.21
"11619",2022,40,"East","Insecticide","G",0
"11620",2022,40,"East","Insecticide","moss_lichen",0
"11621",2022,40,"East","Insecticide","moss",0
"11622",2022,40,"East","Insecticide","lichen",0
"11623",2022,40,"West","Insecticide","Unknown",0
"11624",2022,40,"West","Insecticide","C3",153.5
"11625",2022,40,"West","Insecticide","F",75.4
"11626",2022,40,"West","Insecticide","L",0
"11627",2022,40,"West","Insecticide","S",1.96
"11628",2022,40,"West","Insecticide","NA",0
"11629",2022,40,"West","Insecticide","C4",38.4
"11630",2022,40,"West","Insecticide","O",0
"11631",2022,40,"West","Insecticide","W",706.4
"11632",2022,40,"West","Insecticide","G",0
"11633",2022,40,"West","Insecticide","moss_lichen",0
"11634",2022,40,"West","Insecticide","moss",0
"11635",2022,40,"West","Insecticide","lichen",0
"11636",2022,41,"East","AllPesticides","Unknown",0
"11637",2022,41,"East","AllPesticides","C3",27.08
"11638",2022,41,"East","AllPesticides","F",34.58
"11639",2022,41,"East","AllPesticides","L",5.34
"11640",2022,41,"East","AllPesticides","S",1.8
"11641",2022,41,"East","AllPesticides","NA",0.81
"11642",2022,41,"East","AllPesticides","C4",86.45
"11643",2022,41,"East","AllPesticides","O",0
"11644",2022,41,"East","AllPesticides","W",0
"11645",2022,41,"East","AllPesticides","G",0
"11646",2022,41,"East","AllPesticides","moss_lichen",0
"11647",2022,41,"East","AllPesticides","moss",0
"11648",2022,41,"East","AllPesticides","lichen",0
"11649",2022,41,"West","AllPesticides","Unknown",0
"11650",2022,41,"West","AllPesticides","C3",77.22
"11651",2022,41,"West","AllPesticides","F",24.63
"11652",2022,41,"West","AllPesticides","L",0
"11653",2022,41,"West","AllPesticides","S",1.13
"11654",2022,41,"West","AllPesticides","NA",12.05
"11655",2022,41,"West","AllPesticides","C4",19.3
"11656",2022,41,"West","AllPesticides","O",0
"11657",2022,41,"West","AllPesticides","W",3.96
"11658",2022,41,"West","AllPesticides","G",0
"11659",2022,41,"West","AllPesticides","moss_lichen",0
"11660",2022,41,"West","AllPesticides","moss",0
"11661",2022,41,"West","AllPesticides","lichen",0
"11662",2022,42,"East","SoilDrenchFungicide","Unknown",0
"11663",2022,42,"East","SoilDrenchFungicide","C3",9.05
"11664",2022,42,"East","SoilDrenchFungicide","F",15.55
"11665",2022,42,"East","SoilDrenchFungicide","L",4.04
"11666",2022,42,"East","SoilDrenchFungicide","S",2.04
"11667",2022,42,"East","SoilDrenchFungicide","NA",3.5
"11668",2022,42,"East","SoilDrenchFungicide","C4",68.25
"11669",2022,42,"East","SoilDrenchFungicide","O",0
"11670",2022,42,"East","SoilDrenchFungicide","W",0
"11671",2022,42,"East","SoilDrenchFungicide","G",0
"11672",2022,42,"East","SoilDrenchFungicide","moss_lichen",0
"11673",2022,42,"East","SoilDrenchFungicide","moss",0
"11674",2022,42,"East","SoilDrenchFungicide","lichen",0
"11675",2022,42,"West","SoilDrenchFungicide","Unknown",0
"11676",2022,42,"West","SoilDrenchFungicide","C3",139.82
"11677",2022,42,"West","SoilDrenchFungicide","F",8.14
"11678",2022,42,"West","SoilDrenchFungicide","L",0
"11679",2022,42,"West","SoilDrenchFungicide","S",3.95
"11680",2022,42,"West","SoilDrenchFungicide","NA",0
"11681",2022,42,"West","SoilDrenchFungicide","C4",57.3
"11682",2022,42,"West","SoilDrenchFungicide","O",0
"11683",2022,42,"West","SoilDrenchFungicide","W",0.57
"11684",2022,42,"West","SoilDrenchFungicide","G",0
"11685",2022,42,"West","SoilDrenchFungicide","moss_lichen",0
"11686",2022,42,"West","SoilDrenchFungicide","moss",0
"11687",2022,42,"West","SoilDrenchFungicide","lichen",0
"11688",2022,43,"East","Fenced","Unknown",0
"11689",2022,43,"East","Fenced","C3",40.3
"11690",2022,43,"East","Fenced","F",96.65
"11691",2022,43,"East","Fenced","L",0
"11692",2022,43,"East","Fenced","S",18.02
"11693",2022,43,"East","Fenced","NA",4.13
"11694",2022,43,"East","Fenced","C4",36.9
"11695",2022,43,"East","Fenced","O",0
"11696",2022,43,"East","Fenced","W",0
"11697",2022,43,"East","Fenced","G",0
"11698",2022,43,"East","Fenced","moss_lichen",0
"11699",2022,43,"East","Fenced","moss",0
"11700",2022,43,"East","Fenced","lichen",0
"11701",2022,43,"West","Fenced","Unknown",0
"11702",2022,43,"West","Fenced","C3",200.57
"11703",2022,43,"West","Fenced","F",71.18
"11704",2022,43,"West","Fenced","L",0
"11705",2022,43,"West","Fenced","S",24.6
"11706",2022,43,"West","Fenced","NA",27.9
"11707",2022,43,"West","Fenced","C4",34.05
"11708",2022,43,"West","Fenced","O",0
"11709",2022,43,"West","Fenced","W",0
"11710",2022,43,"West","Fenced","G",0
