"","Year","Plot","Treatment","Functional.group","Mass.g.m.2."
"12406",2017,36,"AllPesticides","F",14.6
"12407",2017,36,"AllPesticides","L",178.4
"12408",2017,36,"AllPesticides","C4",226
"12409",2017,36,"AllPesticides","W",0
"12410",2017,36,"AllPesticides","moss_lichen",0
"12411",2017,36,"AllPesticides","moss",0
"12412",2017,37,"Control","C3",30.5
"12413",2017,37,"Control","F",0
"12414",2017,37,"Control","L",112.4
"12415",2017,37,"Control","C4",161
"12416",2017,37,"Control","W",0
"12417",2017,37,"Control","moss_lichen",0
"12418",2017,37,"Control","moss",0
"12419",2017,38,"SoilDrenchFungicide","C3",51
"12420",2017,38,"SoilDrenchFungicide","F",0
"12421",2017,38,"SoilDrenchFungicide","L",176.7
"12422",2017,38,"SoilDrenchFungicide","C4",62
"12423",2017,38,"SoilDrenchFungicide","W",0
"12424",2017,38,"SoilDrenchFungicide","moss_lichen",0
"12425",2017,38,"SoilDrenchFungicide","moss",0
"12426",2017,39,"Insecticide","C3",24.6
"12427",2017,39,"Insecticide","F",19.1
"12428",2017,39,"Insecticide","L",68.5
"12429",2017,39,"Insecticide","C4",205.3
"12430",2017,39,"Insecticide","W",0
"12431",2017,39,"Insecticide","moss_lichen",0
"12432",2017,39,"Insecticide","moss",0
"12433",2017,40,"FoliarFungicide","C3",42.1
"12434",2017,40,"FoliarFungicide","F",351.9
"12435",2017,40,"FoliarFungicide","L",152.9
"12436",2017,40,"FoliarFungicide","C4",165.35
"12437",2017,40,"FoliarFungicide","W",1.21
"12438",2017,40,"FoliarFungicide","moss_lichen",0
"12439",2017,40,"FoliarFungicide","moss",0
"12440",2017,41,"Insecticide","C3",0
"12441",2017,41,"Insecticide","F",0
"12442",2017,41,"Insecticide","L",0
"12443",2017,41,"Insecticide","C4",25.8
"12444",2017,41,"Insecticide","W",0
"12445",2017,41,"Insecticide","moss_lichen",0
"12446",2017,41,"Insecticide","moss",0
"12447",2017,42,"AllPesticides","C3",0
"12448",2017,42,"AllPesticides","F",0
"12449",2017,42,"AllPesticides","L",0
"12450",2017,42,"AllPesticides","C4",106.3
"12451",2017,42,"AllPesticides","W",0
"12452",2017,42,"AllPesticides","moss_lichen",0
"12453",2017,42,"AllPesticides","moss",0
"12454",2017,43,"FoliarFungicide","C3",0
"12455",2017,43,"FoliarFungicide","F",0
"12456",2017,43,"FoliarFungicide","L",0
"12457",2017,43,"FoliarFungicide","C4",47.1
"12458",2017,43,"FoliarFungicide","W",0
"12459",2017,43,"FoliarFungicide","moss_lichen",0
"12460",2017,43,"FoliarFungicide","moss",0
"12461",2017,44,"Control","C3",0
"12462",2017,44,"Control","F",0
"12463",2017,44,"Control","L",0
"12464",2017,44,"Control","C4",120.7
"12465",2017,44,"Control","W",0
"12466",2017,44,"Control","moss_lichen",0
"12467",2017,44,"Control","moss",0
"12468",2017,45,"SoilDrenchFungicide","C3",0
"12469",2017,45,"SoilDrenchFungicide","F",0
"12470",2017,45,"SoilDrenchFungicide","L",0
"12471",2017,45,"SoilDrenchFungicide","C4",22.3
"12472",2017,45,"SoilDrenchFungicide","W",0
"12473",2017,45,"SoilDrenchFungicide","moss_lichen",0
"12474",2017,45,"SoilDrenchFungicide","moss",0
"12475",2017,46,"SoilDrenchFungicide","C3",0
"12476",2017,46,"SoilDrenchFungicide","F",0
"12477",2017,46,"SoilDrenchFungicide","L",24.6
"12478",2017,46,"SoilDrenchFungicide","C4",39.2
"12479",2017,46,"SoilDrenchFungicide","W",0
"12480",2017,46,"SoilDrenchFungicide","moss_lichen",0
"12481",2017,46,"SoilDrenchFungicide","moss",0
"12482",2017,47,"Control","C3",3.5
"12483",2017,47,"Control","F",0
"12484",2017,47,"Control","L",40.1
"12485",2017,47,"Control","C4",83.6
"12486",2017,47,"Control","W",0
"12487",2017,47,"Control","moss_lichen",0
"12488",2017,47,"Control","moss",0
"12489",2017,48,"Insecticide","C3",0
"12490",2017,48,"Insecticide","F",0
"12491",2017,48,"Insecticide","L",49.4
"12492",2017,48,"Insecticide","C4",62.6
"12493",2017,48,"Insecticide","W",0
"12494",2017,48,"Insecticide","moss_lichen",0
"12495",2017,48,"Insecticide","moss",0
"12496",2017,49,"FoliarFungicide","C3",0
"12497",2017,49,"FoliarFungicide","F",0
"12498",2017,49,"FoliarFungicide","L",28.6
"12499",2017,49,"FoliarFungicide","C4",53.7
"12500",2017,49,"FoliarFungicide","W",0
"12501",2017,49,"FoliarFungicide","moss_lichen",0
"12502",2017,49,"FoliarFungicide","moss",0
"12503",2017,50,"AllPesticides","C3",0
"12504",2017,50,"AllPesticides","F",0
"12505",2017,50,"AllPesticides","L",134.4
"12506",2017,50,"AllPesticides","C4",83.1
"12507",2017,50,"AllPesticides","W",0
"12508",2017,50,"AllPesticides","moss_lichen",0
"12509",2017,50,"AllPesticides","moss",0
"12510",2017,51,"Control","C3",0
"12511",2017,51,"Control","F",0
"12512",2017,51,"Control","L",172.9
"12513",2017,51,"Control","C4",0
"12514",2017,51,"Control","W",0
"12515",2017,51,"Control","moss_lichen",0
"12516",2017,51,"Control","moss",0
"12517",2017,52,"SoilDrenchFungicide","C3",0
"12518",2017,52,"SoilDrenchFungicide","F",0
"12519",2017,52,"SoilDrenchFungicide","L",233.5
"12520",2017,52,"SoilDrenchFungicide","C4",0
"12521",2017,52,"SoilDrenchFungicide","W",0
"12522",2017,52,"SoilDrenchFungicide","moss_lichen",0
"12523",2017,52,"SoilDrenchFungicide","moss",0
"12524",2017,53,"FoliarFungicide","C3",0
"12525",2017,53,"FoliarFungicide","F",0
"12526",2017,53,"FoliarFungicide","L",304.5
"12527",2017,53,"FoliarFungicide","C4",0
"12528",2017,53,"FoliarFungicide","W",0
"12529",2017,53,"FoliarFungicide","moss_lichen",0
"12530",2017,53,"FoliarFungicide","moss",0
"12531",2017,54,"Insecticide","C3",0
"12532",2017,54,"Insecticide","F",0
"12533",2017,54,"Insecticide","L",133.7
"12534",2017,54,"Insecticide","C4",0
"12535",2017,54,"Insecticide","W",0
"12536",2017,54,"Insecticide","moss_lichen",0
"12537",2017,54,"Insecticide","moss",0
"12538",2017,55,"AllPesticides","C3",0
"12539",2017,55,"AllPesticides","F",0
"12540",2017,55,"AllPesticides","L",238.8
"12541",2017,55,"AllPesticides","C4",0
"12542",2017,55,"AllPesticides","W",0
"12543",2017,55,"AllPesticides","moss_lichen",0
"12544",2017,55,"AllPesticides","moss",0
"12545",2017,56,"FoliarFungicide","C3",22.4
"12546",2017,56,"FoliarFungicide","F",573.72
"12547",2017,56,"FoliarFungicide","L",0
"12548",2017,56,"FoliarFungicide","C4",0
"12549",2017,56,"FoliarFungicide","W",0
"12550",2017,56,"FoliarFungicide","moss_lichen",0
"12551",2017,56,"FoliarFungicide","moss",0
"12552",2017,57,"Insecticide","C3",36.2
"12553",2017,57,"Insecticide","F",134
"12554",2017,57,"Insecticide","L",0
"12555",2017,57,"Insecticide","C4",0
"12556",2017,57,"Insecticide","W",0
"12557",2017,57,"Insecticide","moss_lichen",0
"12558",2017,57,"Insecticide","moss",0
"12559",2017,58,"SoilDrenchFungicide","C3",0.6
"12560",2017,58,"SoilDrenchFungicide","F",376.69
"12561",2017,58,"SoilDrenchFungicide","L",0
"12562",2017,58,"SoilDrenchFungicide","C4",0
"12563",2017,58,"SoilDrenchFungicide","W",0
"12564",2017,58,"SoilDrenchFungicide","moss_lichen",0
"12565",2017,58,"SoilDrenchFungicide","moss",0
"12566",2017,59,"Control","C3",3.3
"12567",2017,59,"Control","F",144.3
"12568",2017,59,"Control","L",0
"12569",2017,59,"Control","C4",0
"12570",2017,59,"Control","W",0
"12571",2017,59,"Control","moss_lichen",0
"12572",2017,59,"Control","moss",0
"12573",2017,60,"AllPesticides","C3",29.6
"12574",2017,60,"AllPesticides","F",132.3
"12575",2017,60,"AllPesticides","L",0
"12576",2017,60,"AllPesticides","C4",0
"12577",2017,60,"AllPesticides","W",0
"12578",2017,60,"AllPesticides","moss_lichen",0
"12579",2017,60,"AllPesticides","moss",0
"12580",2017,61,"Insecticide","C3",0
"12581",2017,61,"Insecticide","F",179.1
"12582",2017,61,"Insecticide","L",0
"12583",2017,61,"Insecticide","C4",0
"12584",2017,61,"Insecticide","W",0
"12585",2017,61,"Insecticide","moss_lichen",0
"12586",2017,61,"Insecticide","moss",0
"12587",2017,62,"FoliarFungicide","C3",0
"12588",2017,62,"FoliarFungicide","F",221.6
"12589",2017,62,"FoliarFungicide","L",0
"12590",2017,62,"FoliarFungicide","C4",0
"12591",2017,62,"FoliarFungicide","W",0
"12592",2017,62,"FoliarFungicide","moss_lichen",0
"12593",2017,62,"FoliarFungicide","moss",0
"12594",2017,63,"SoilDrenchFungicide","C3",0
"12595",2017,63,"SoilDrenchFungicide","F",78.2
"12596",2017,63,"SoilDrenchFungicide","L",0
"12597",2017,63,"SoilDrenchFungicide","C4",0
"12598",2017,63,"SoilDrenchFungicide","W",0
"12599",2017,63,"SoilDrenchFungicide","moss_lichen",0
"12600",2017,63,"SoilDrenchFungicide","moss",0
"12601",2017,64,"Control","C3",0
"12602",2017,64,"Control","F",85.2
"12603",2017,64,"Control","L",0
"12604",2017,64,"Control","C4",0
"12605",2017,64,"Control","W",0
"12606",2017,64,"Control","moss_lichen",0
"12607",2017,64,"Control","moss",0
"12608",2017,65,"AllPesticides","C3",0
"12609",2017,65,"AllPesticides","F",225.2
"12610",2017,65,"AllPesticides","L",0
"12611",2017,65,"AllPesticides","C4",0
"12612",2017,65,"AllPesticides","W",0
"12613",2017,65,"AllPesticides","moss_lichen",0
"12614",2017,65,"AllPesticides","moss",0
"12615",2017,66,"SoilDrenchFungicide","C3",14.9
"12616",2017,66,"SoilDrenchFungicide","F",8.6
"12617",2017,66,"SoilDrenchFungicide","L",0
"12618",2017,66,"SoilDrenchFungicide","C4",24.1
"12619",2017,66,"SoilDrenchFungicide","W",0
"12620",2017,66,"SoilDrenchFungicide","moss_lichen",0
"12621",2017,66,"SoilDrenchFungicide","moss",0
"12622",2017,67,"AllPesticides","C3",0
"12623",2017,67,"AllPesticides","F",189.2
"12624",2017,67,"AllPesticides","L",0
"12625",2017,67,"AllPesticides","C4",61
"12626",2017,67,"AllPesticides","W",0
"12627",2017,67,"AllPesticides","moss_lichen",0
"12628",2017,67,"AllPesticides","moss",0
"12629",2017,68,"Insecticide","C3",7.2
"12630",2017,68,"Insecticide","F",201.5
"12631",2017,68,"Insecticide","L",0
"12632",2017,68,"Insecticide","C4",27.4
"12633",2017,68,"Insecticide","W",0
"12634",2017,68,"Insecticide","moss_lichen",0
"12635",2017,68,"Insecticide","moss",0
"12636",2017,69,"Control","C3",14.5
"12637",2017,69,"Control","F",380
"12638",2017,69,"Control","L",0
"12639",2017,69,"Control","C4",28.2
"12640",2017,69,"Control","W",0
"12641",2017,69,"Control","moss_lichen",0
"12642",2017,69,"Control","moss",0
"12643",2017,70,"FoliarFungicide","C3",7.7
"12644",2017,70,"FoliarFungicide","F",494.6
"12645",2017,70,"FoliarFungicide","L",0
"12646",2017,70,"FoliarFungicide","C4",23.4
"12647",2017,70,"FoliarFungicide","W",0
"12648",2017,70,"FoliarFungicide","moss_lichen",0
"12649",2017,70,"FoliarFungicide","moss",0
"12650",2017,71,"SoilDrenchFungicide","C3",0
"12651",2017,71,"SoilDrenchFungicide","F",0
"12652",2017,71,"SoilDrenchFungicide","L",132.9
"12653",2017,71,"SoilDrenchFungicide","C4",0
"12654",2017,71,"SoilDrenchFungicide","W",0
"12655",2017,71,"SoilDrenchFungicide","moss_lichen",0
"12656",2017,71,"SoilDrenchFungicide","moss",0
"12657",2017,72,"FoliarFungicide","C3",0
"12658",2017,72,"FoliarFungicide","F",0
"12659",2017,72,"FoliarFungicide","L",122.1
"12660",2017,72,"FoliarFungicide","C4",71.3
"12661",2017,72,"FoliarFungicide","W",0
"12662",2017,72,"FoliarFungicide","moss_lichen",0
"12663",2017,72,"FoliarFungicide","moss",0
"12664",2017,73,"AllPesticides","C3",0
"12665",2017,73,"AllPesticides","F",0
"12666",2017,73,"AllPesticides","L",102.1
"12667",2017,73,"AllPesticides","C4",158.2
"12668",2017,73,"AllPesticides","W",0
"12669",2017,73,"AllPesticides","moss_lichen",0
"12670",2017,73,"AllPesticides","moss",0
"12671",2017,74,"Insecticide","C3",0
"12672",2017,74,"Insecticide","F",0
"12673",2017,74,"Insecticide","L",132.3
"12674",2017,74,"Insecticide","C4",112.1
"12675",2017,74,"Insecticide","W",0
"12676",2017,74,"Insecticide","moss_lichen",0
"12677",2017,74,"Insecticide","moss",0
"12678",2017,75,"Control","C3",0
"12679",2017,75,"Control","F",0
"12680",2017,75,"Control","L",140.2
"12681",2017,75,"Control","C4",95.5
"12682",2017,75,"Control","W",0
"12683",2017,75,"Control","moss_lichen",0
"12684",2017,75,"Control","moss",0
"12685",2017,76,"FoliarFungicide","C3",28.9
"12686",2017,76,"FoliarFungicide","F",271.6
"12687",2017,76,"FoliarFungicide","L",114.9
"12688",2017,76,"FoliarFungicide","C4",147.8
"12689",2017,76,"FoliarFungicide","W",0
"12690",2017,76,"FoliarFungicide","moss_lichen",0
"12691",2017,76,"FoliarFungicide","moss",0
"12692",2017,77,"Insecticide","C3",19.9
"12693",2017,77,"Insecticide","F",121.1
"12694",2017,77,"Insecticide","L",131.6
"12695",2017,77,"Insecticide","C4",113
"12696",2017,77,"Insecticide","W",0
"12697",2017,77,"Insecticide","moss_lichen",0
"12698",2017,77,"Insecticide","moss",0
"12699",2017,78,"Control","C3",12.2
"12700",2017,78,"Control","F",64
"12701",2017,78,"Control","L",26.1
"12702",2017,78,"Control","C4",196
"12703",2017,78,"Control","W",0
"12704",2017,78,"Control","moss_lichen",0
"12705",2017,78,"Control","moss",0
"12706",2017,79,"AllPesticides","C3",16.3
"12707",2017,79,"AllPesticides","F",217.1
"12708",2017,79,"AllPesticides","L",169.6
"12709",2017,79,"AllPesticides","C4",291.4
"12710",2017,79,"AllPesticides","W",0
"12711",2017,79,"AllPesticides","moss_lichen",0
"12712",2017,79,"AllPesticides","moss",0
"12713",2017,80,"SoilDrenchFungicide","C3",32.4
"12714",2017,80,"SoilDrenchFungicide","F",110.6
"12715",2017,80,"SoilDrenchFungicide","L",114.1
"12716",2017,80,"SoilDrenchFungicide","C4",108.86
"12717",2017,80,"SoilDrenchFungicide","W",0
"12718",2017,80,"SoilDrenchFungicide","moss_lichen",0
"12719",2017,80,"SoilDrenchFungicide","moss",0
"12720",2017,81,"Insecticide","C3",58.7
"12721",2017,81,"Insecticide","F",4.9
"12722",2017,81,"Insecticide","L",100.5
"12723",2017,81,"Insecticide","C4",207.6
"12724",2017,81,"Insecticide","W",0
"12725",2017,81,"Insecticide","moss_lichen",0
"12726",2017,81,"Insecticide","moss",0
"12727",2017,82,"Control","C3",59.8
"12728",2017,82,"Control","F",0
"12729",2017,82,"Control","L",368.1
"12730",2017,82,"Control","C4",24.2
"12731",2017,82,"Control","W",0
"12732",2017,82,"Control","moss_lichen",0
"12733",2017,82,"Control","moss",0
"12734",2017,83,"SoilDrenchFungicide","C3",40.9
"12735",2017,83,"SoilDrenchFungicide","F",2.5
"12736",2017,83,"SoilDrenchFungicide","L",89.3
"12737",2017,83,"SoilDrenchFungicide","C4",67.9
"12738",2017,83,"SoilDrenchFungicide","W",0
"12739",2017,83,"SoilDrenchFungicide","moss_lichen",0
"12740",2017,83,"SoilDrenchFungicide","moss",0
"12741",2017,84,"AllPesticides","C3",29.2
"12742",2017,84,"AllPesticides","F",0
"12743",2017,84,"AllPesticides","L",153.4
"12744",2017,84,"AllPesticides","C4",545
"12745",2017,84,"AllPesticides","W",0
"12746",2017,84,"AllPesticides","moss_lichen",0
"12747",2017,84,"AllPesticides","moss",0
"12748",2017,85,"FoliarFungicide","C3",49.9
"12749",2017,85,"FoliarFungicide","F",0
"12750",2017,85,"FoliarFungicide","L",125.9
"12751",2017,85,"FoliarFungicide","C4",275.8
"12752",2017,85,"FoliarFungicide","W",0
"12753",2017,85,"FoliarFungicide","moss_lichen",0
"12754",2017,85,"FoliarFungicide","moss",0
"12755",2017,86,"Insecticide","C3",28
"12756",2017,86,"Insecticide","F",261
"12757",2017,86,"Insecticide","L",0
"12758",2017,86,"Insecticide","C4",0
"12759",2017,86,"Insecticide","W",0
"12760",2017,86,"Insecticide","moss_lichen",0
"12761",2017,86,"Insecticide","moss",0
"12762",2017,87,"Control","C3",4.7
"12763",2017,87,"Control","F",35.5
"12764",2017,87,"Control","L",0
"12765",2017,87,"Control","C4",0
"12766",2017,87,"Control","W",0
"12767",2017,87,"Control","moss_lichen",0
"12768",2017,87,"Control","moss",0
"12769",2017,88,"FoliarFungicide","C3",9.7
"12770",2017,88,"FoliarFungicide","F",284.9
"12771",2017,88,"FoliarFungicide","L",0
"12772",2017,88,"FoliarFungicide","C4",0
"12773",2017,88,"FoliarFungicide","W",0
"12774",2017,88,"FoliarFungicide","moss_lichen",0
"12775",2017,88,"FoliarFungicide","moss",0
"12776",2017,89,"SoilDrenchFungicide","C3",12.5
"12777",2017,89,"SoilDrenchFungicide","F",70.6
"12778",2017,89,"SoilDrenchFungicide","L",0
"12779",2017,89,"SoilDrenchFungicide","C4",0
"12780",2017,89,"SoilDrenchFungicide","W",0
"12781",2017,89,"SoilDrenchFungicide","moss_lichen",0
"12782",2017,89,"SoilDrenchFungicide","moss",0
"12783",2017,90,"AllPesticides","C3",10.5
"12784",2017,90,"AllPesticides","F",142.7
"12785",2017,90,"AllPesticides","L",0
"12786",2017,90,"AllPesticides","C4",0
"12787",2017,90,"AllPesticides","W",0
"12788",2017,90,"AllPesticides","moss_lichen",0
"12789",2017,90,"AllPesticides","moss",0
"12790",2017,91,"Insecticide","C3",0
"12791",2017,91,"Insecticide","F",0
"12792",2017,91,"Insecticide","L",6.5
"12793",2017,91,"Insecticide","C4",91.4
"12794",2017,91,"Insecticide","W",0
"12795",2017,91,"Insecticide","moss_lichen",0
"12796",2017,91,"Insecticide","moss",0
"12797",2017,92,"SoilDrenchFungicide","C3",4.6
"12798",2017,92,"SoilDrenchFungicide","F",0
"12799",2017,92,"SoilDrenchFungicide","L",29.5
"12800",2017,92,"SoilDrenchFungicide","C4",123.4
"12801",2017,92,"SoilDrenchFungicide","W",0
"12802",2017,92,"SoilDrenchFungicide","moss_lichen",0
"12803",2017,92,"SoilDrenchFungicide","moss",0
"12804",2017,93,"Control","C3",11.8
"12805",2017,93,"Control","F",0
"12806",2017,93,"Control","L",15.2
"12807",2017,93,"Control","C4",60.6
"12808",2017,93,"Control","W",0
"12809",2017,93,"Control","moss_lichen",0
"12810",2017,93,"Control","moss",0
"12811",2017,94,"FoliarFungicide","C3",3.7
"12812",2017,94,"FoliarFungicide","F",0
"12813",2017,94,"FoliarFungicide","L",31.1
"12814",2017,94,"FoliarFungicide","C4",50.9
"12815",2017,94,"FoliarFungicide","W",0
"12816",2017,94,"FoliarFungicide","moss_lichen",0
"12817",2017,94,"FoliarFungicide","moss",0
"12818",2017,95,"AllPesticides","C3",0
"12819",2017,95,"AllPesticides","F",0
"12820",2017,95,"AllPesticides","L",32.4
"12821",2017,95,"AllPesticides","C4",61
"12822",2017,95,"AllPesticides","W",0
"12823",2017,95,"AllPesticides","moss_lichen",0
"12824",2017,95,"AllPesticides","moss",0
"12825",2017,96,"AllPesticides","C3",0
"12826",2017,96,"AllPesticides","F",0
"12827",2017,96,"AllPesticides","L",0
"12828",2017,96,"AllPesticides","C4",69.2
"12829",2017,96,"AllPesticides","W",0
"12830",2017,96,"AllPesticides","moss_lichen",0
"12831",2017,96,"AllPesticides","moss",0
"12832",2017,97,"Insecticide","C3",0
"12833",2017,97,"Insecticide","F",0
"12834",2017,97,"Insecticide","L",0
"12835",2017,97,"Insecticide","C4",16.7
"12836",2017,97,"Insecticide","W",0
"12837",2017,97,"Insecticide","moss_lichen",0
"12838",2017,97,"Insecticide","moss",0
"12839",2017,98,"Control","C3",0
"12840",2017,98,"Control","F",0
"12841",2017,98,"Control","L",0
"12842",2017,98,"Control","C4",68.6
"12843",2017,98,"Control","W",0
"12844",2017,98,"Control","moss_lichen",0
"12845",2017,98,"Control","moss",0
"12846",2017,99,"FoliarFungicide","C3",0
"12847",2017,99,"FoliarFungicide","F",0
"12848",2017,99,"FoliarFungicide","L",0
"12849",2017,99,"FoliarFungicide","C4",44.1
"12850",2017,99,"FoliarFungicide","W",0
"12851",2017,99,"FoliarFungicide","moss_lichen",0
"12852",2017,99,"FoliarFungicide","moss",0
"12853",2017,100,"SoilDrenchFungicide","C3",0
"12854",2017,100,"SoilDrenchFungicide","F",0
"12855",2017,100,"SoilDrenchFungicide","L",0
"12856",2017,100,"SoilDrenchFungicide","C4",27.6
"12857",2017,100,"SoilDrenchFungicide","W",0
"12858",2017,100,"SoilDrenchFungicide","moss_lichen",0
"12859",2017,100,"SoilDrenchFungicide","moss",0
"12860",2017,101,"SoilDrenchFungicide","C3",49.8
"12861",2017,101,"SoilDrenchFungicide","F",229.9
"12862",2017,101,"SoilDrenchFungicide","L",172.9
"12863",2017,101,"SoilDrenchFungicide","C4",0
"12864",2017,101,"SoilDrenchFungicide","W",0
"12865",2017,101,"SoilDrenchFungicide","moss_lichen",0
"12866",2017,101,"SoilDrenchFungicide","moss",0
"12867",2017,102,"AllPesticides","C3",8
"12868",2017,102,"AllPesticides","F",2
"12869",2017,102,"AllPesticides","L",93.3
"12870",2017,102,"AllPesticides","C4",0
"12871",2017,102,"AllPesticides","W",0
"12872",2017,102,"AllPesticides","moss_lichen",0
"12873",2017,102,"AllPesticides","moss",0
"12874",2017,103,"FoliarFungicide","C3",45
"12875",2017,103,"FoliarFungicide","F",90.7
"12876",2017,103,"FoliarFungicide","L",170.7
"12877",2017,103,"FoliarFungicide","C4",0
"12878",2017,103,"FoliarFungicide","W",0
"12879",2017,103,"FoliarFungicide","moss_lichen",0
"12880",2017,103,"FoliarFungicide","moss",0
"12881",2017,104,"Control","C3",43.6
"12882",2017,104,"Control","F",32.1
"12883",2017,104,"Control","L",23.6
"12884",2017,104,"Control","C4",0
"12885",2017,104,"Control","W",0
"12886",2017,104,"Control","moss_lichen",0
"12887",2017,104,"Control","moss",0
