"","Year","Plot","Subplot","Treatment","FertTrt","Species","Mass.g.m.2."
"6435",2019,18,"West","Fenced","y","Rudbeckia serotina",0.21
"6436",2019,18,"West","Fenced","y","Sisyrinchium campestre",0.18
"6437",2019,18,"West","Fenced","y","Solidago nemoralis",32.5
"6438",2019,18,"West","Fenced","y","Sorghastrum nutans",20.16
"6439",2019,18,"West","Fenced","y","Viola pedatifida",0.26
"6440",2019,19,"East","Insecticide","n","Agrostis scabra",0.02
"6441",2019,19,"East","Insecticide","n","Ambrosia coronopifolia",3.9
"6442",2019,19,"East","Insecticide","n","Anemone cylindrica",0.31
"6443",2019,19,"East","Insecticide","n","Aster azureus",10.7
"6444",2019,19,"East","Insecticide","n","Carex sp.",4.32
"6445",2019,19,"East","Insecticide","n","Koeleria cristata",3.8
"6446",2019,19,"East","Insecticide","n","Lespedeza capitata",3.68
"6447",2019,19,"East","Insecticide","n","Miscellaneous litter",126.18
"6448",2019,19,"East","Insecticide","n","Panicum oligosanthes",1.2
"6449",2019,19,"East","Insecticide","n","Poa pratensis",4.4
"6450",2019,19,"East","Insecticide","n","Solidago gigantea",28.42
"6451",2019,19,"East","Insecticide","n","Solidago nemoralis",4.18
"6452",2019,19,"East","Insecticide","n","Solidago rigida",2.7
"6453",2019,19,"East","Insecticide","n","Sorghastrum nutans",14.96
"6454",2019,19,"East","Insecticide","n","Viola pedatifida",0.22
"6455",2019,19,"West","Insecticide","y","Ambrosia coronopifolia",2.98
"6456",2019,19,"West","Insecticide","y","Aster azureus",0.01
"6457",2019,19,"West","Insecticide","y","Carex sp.",13.92
"6458",2019,19,"West","Insecticide","y","Cyperus sp.",0.3
"6459",2019,19,"West","Insecticide","y","Koeleria cristata",2.56
"6460",2019,19,"West","Insecticide","y","Lithospermum canescens",0.08
"6461",2019,19,"West","Insecticide","y","Miscellaneous litter",102.38
"6462",2019,19,"West","Insecticide","y","Panicum oligosanthes",2.64
"6463",2019,19,"West","Insecticide","y","Physalis virginiana",0.06
"6464",2019,19,"West","Insecticide","y","Poa pratensis",4.76
"6465",2019,19,"West","Insecticide","y","Rudbeckia serotina",0.94
"6466",2019,19,"West","Insecticide","y","Rumex acetosella",0.08
"6467",2019,19,"West","Insecticide","y","Solidago gigantea",67.88
"6468",2019,19,"West","Insecticide","y","Sorghastrum nutans",20.6
"6469",2019,19,"West","Insecticide","y","Viola pedatifida",0.1
"6470",2019,20,"East","SoilDrenchFungicide","n","Ambrosia coronopifolia",1.2
"6471",2019,20,"East","SoilDrenchFungicide","n","Anemone cylindrica",0.06
"6472",2019,20,"East","SoilDrenchFungicide","n","Carex sp.",9.34
"6473",2019,20,"East","SoilDrenchFungicide","n","Koeleria cristata",1.26
"6474",2019,20,"East","SoilDrenchFungicide","n","Lespedeza capitata",0.39
"6475",2019,20,"East","SoilDrenchFungicide","n","Miscellaneous litter",96.28
"6476",2019,20,"East","SoilDrenchFungicide","n","Monarda fistulosa",0.15
"6477",2019,20,"East","SoilDrenchFungicide","n","Panicum oligosanthes",0.98
"6478",2019,20,"East","SoilDrenchFungicide","n","Panicum perlongum",0.22
"6479",2019,20,"East","SoilDrenchFungicide","n","Poa pratensis",3.58
"6480",2019,20,"East","SoilDrenchFungicide","n","Rudbeckia serotina",1.18
"6481",2019,20,"East","SoilDrenchFungicide","n","Rumex acetosella",0.16
"6482",2019,20,"East","SoilDrenchFungicide","n","Solidago gigantea",4.02
"6483",2019,20,"East","SoilDrenchFungicide","n","Solidago nemoralis",0.58
"6484",2019,20,"East","SoilDrenchFungicide","n","Sorghastrum nutans",20.68
"6485",2019,20,"East","SoilDrenchFungicide","n","Viola pedatifida",0.32
"6486",2019,20,"West","SoilDrenchFungicide","y","Agrostis scabra",0.1
"6487",2019,20,"West","SoilDrenchFungicide","y","Ambrosia coronopifolia",1.52
"6488",2019,20,"West","SoilDrenchFungicide","y","Anemone cylindrica",1.94
"6489",2019,20,"West","SoilDrenchFungicide","y","Aster azureus",2.58
"6490",2019,20,"West","SoilDrenchFungicide","y","Carex sp.",12.06
"6491",2019,20,"West","SoilDrenchFungicide","y","Helianthemum bicknellii",0.52
"6492",2019,20,"West","SoilDrenchFungicide","y","Lespedeza capitata",0
"6493",2019,20,"West","SoilDrenchFungicide","y","Miscellaneous litter",105.8
"6494",2019,20,"West","SoilDrenchFungicide","y","Monarda fistulosa",0.04
"6495",2019,20,"West","SoilDrenchFungicide","y","Panicum perlongum",0.1
"6496",2019,20,"West","SoilDrenchFungicide","y","Panicum praecocious",0.82
"6497",2019,20,"West","SoilDrenchFungicide","y","Poa pratensis",11.52
"6498",2019,20,"West","SoilDrenchFungicide","y","Rudbeckia serotina",1.74
"6499",2019,20,"West","SoilDrenchFungicide","y","Solidago nemoralis",6.34
"6500",2019,20,"West","SoilDrenchFungicide","y","Sorghastrum nutans",27.92
"6501",2019,20,"West","SoilDrenchFungicide","y","Viola pedatifida",0.58
"6502",2019,21,"East","Fenced","n","Anemone cylindrica",2.68
"6503",2019,21,"East","Fenced","n","Bromus inermis",4.58
"6504",2019,21,"East","Fenced","n","Carex sp.",4.72
"6505",2019,21,"East","Fenced","n","Hieracium longipilum",5.2
"6506",2019,21,"East","Fenced","n","Koeleria cristata",4.5
"6507",2019,21,"East","Fenced","n","Lathyrus venosus",1.3
"6508",2019,21,"East","Fenced","n","Lespedeza capitata",0.28
"6509",2019,21,"East","Fenced","n","Lithospermum canescens",0.16
"6510",2019,21,"East","Fenced","n","Lithospermum caroliniense",6.94
"6511",2019,21,"East","Fenced","n","Miscellaneous litter",94.58
"6512",2019,21,"East","Fenced","n","Monarda fistulosa",0.05
"6513",2019,21,"East","Fenced","n","Panicum perlongum",0.38
"6514",2019,21,"East","Fenced","n","Panicum praecocious",0.92
"6515",2019,21,"East","Fenced","n","Poa pratensis",4.94
"6516",2019,21,"East","Fenced","n","Polygala polygama",0.03
"6517",2019,21,"East","Fenced","n","Rosa arkansana",0.4
"6518",2019,21,"East","Fenced","n","Rudbeckia serotina",0.03
"6519",2019,21,"East","Fenced","n","Rumex acetosella",0.06
"6520",2019,21,"East","Fenced","n","Solidago nemoralis",10.66
"6521",2019,21,"East","Fenced","n","Sorghastrum nutans",20.32
"6522",2019,21,"East","Fenced","n","Viola pedatifida",0.17
"6523",2019,21,"West","Fenced","y","Agrostis scabra",0.4
"6524",2019,21,"West","Fenced","y","Ambrosia coronopifolia",17.12
"6525",2019,21,"West","Fenced","y","Anemone cylindrica",10.02
"6526",2019,21,"West","Fenced","y","Carex sp.",7.68
"6527",2019,21,"West","Fenced","y","Cyperus sp.",2.28
"6528",2019,21,"West","Fenced","y","Hieracium longipilum",0.06
"6529",2019,21,"West","Fenced","y","Koeleria cristata",3.32
"6530",2019,21,"West","Fenced","y","Lathyrus venosus",2.74
"6531",2019,21,"West","Fenced","y","Lespedeza capitata",0.08
"6532",2019,21,"West","Fenced","y","Liatris aspera",0.13
"6533",2019,21,"West","Fenced","y","Miscellaneous litter",107.4
"6534",2019,21,"West","Fenced","y","Monarda fistulosa",2.38
"6535",2019,21,"West","Fenced","y","Panicum oligosanthes",1.48
"6536",2019,21,"West","Fenced","y","Panicum perlongum",0.7
"6537",2019,21,"West","Fenced","y","Poa pratensis",18.24
"6538",2019,21,"West","Fenced","y","Rudbeckia serotina",0.4
"6539",2019,21,"West","Fenced","y","Rumex acetosella",0.78
"6540",2019,21,"West","Fenced","y","Setaria lutescens (glauca)",0.52
"6541",2019,21,"West","Fenced","y","Solidago nemoralis",3.62
"6542",2019,21,"West","Fenced","y","Sorghastrum nutans",11.04
"6543",2019,21,"West","Fenced","y","Sporobolus cryptandrus",0.36
"6544",2019,21,"West","Fenced","y","Viola pedatifida",1.04
"6545",2019,22,"East","FoliarFungicide","n","Ambrosia coronopifolia",0.52
"6546",2019,22,"East","FoliarFungicide","n","Anemone cylindrica",0.6
"6547",2019,22,"East","FoliarFungicide","n","Aster ericoides",4.18
"6548",2019,22,"East","FoliarFungicide","n","Carex sp.",0.74
"6549",2019,22,"East","FoliarFungicide","n","Euphorbia glyptosperma",0.01
"6550",2019,22,"East","FoliarFungicide","n","Koeleria cristata",3.72
"6551",2019,22,"East","FoliarFungicide","n","Lathyrus venosus",3.36
"6552",2019,22,"East","FoliarFungicide","n","Lespedeza capitata",1.92
"6553",2019,22,"East","FoliarFungicide","n","Lithospermum caroliniense",0.38
"6554",2019,22,"East","FoliarFungicide","n","Miscellaneous litter",87.56
"6555",2019,22,"East","FoliarFungicide","n","Panicum oligosanthes",0.19
"6556",2019,22,"East","FoliarFungicide","n","Penstemon grandiflorus",0.15
"6557",2019,22,"East","FoliarFungicide","n","Poa pratensis",2.64
"6558",2019,22,"East","FoliarFungicide","n","Rudbeckia serotina",0.36
"6559",2019,22,"East","FoliarFungicide","n","Solidago gigantea",5.04
"6560",2019,22,"East","FoliarFungicide","n","Solidago nemoralis",11.54
"6561",2019,22,"East","FoliarFungicide","n","Solidago rigida",14.1
"6562",2019,22,"East","FoliarFungicide","n","Sorghastrum nutans",12.94
"6563",2019,22,"East","FoliarFungicide","n","Viola pedatifida",0.29
"6564",2019,22,"West","FoliarFungicide","y","Ambrosia coronopifolia",21.18
"6565",2019,22,"West","FoliarFungicide","y","Anemone cylindrica",1.54
"6566",2019,22,"West","FoliarFungicide","y","Aster ericoides",39.1
"6567",2019,22,"West","FoliarFungicide","y","Carex sp.",9.34
"6568",2019,22,"West","FoliarFungicide","y","Koeleria cristata",5.38
"6569",2019,22,"West","FoliarFungicide","y","Lathyrus venosus",2.56
"6570",2019,22,"West","FoliarFungicide","y","Lithospermum caroliniense",0.17
"6571",2019,22,"West","FoliarFungicide","y","Miscellaneous litter",30.16
"6572",2019,22,"West","FoliarFungicide","y","Panicum oligosanthes",1.14
"6573",2019,22,"West","FoliarFungicide","y","Poa pratensis",5.82
"6574",2019,22,"West","FoliarFungicide","y","Rudbeckia serotina",0.9
"6575",2019,22,"West","FoliarFungicide","y","Solidago nemoralis",4.88
"6576",2019,22,"West","FoliarFungicide","y","Sorghastrum nutans",5.36
"6577",2019,22,"West","FoliarFungicide","y","Viola pedatifida",0.22
"6578",2019,23,"East","AllPesticides","n","Ambrosia coronopifolia",0.28
"6579",2019,23,"East","AllPesticides","n","Anemone cylindrica",2.76
"6580",2019,23,"East","AllPesticides","n","Carex sp.",5.5
"6581",2019,23,"East","AllPesticides","n","Eragrostis spectabilis",0.32
"6582",2019,23,"East","AllPesticides","n","Lathyrus venosus",4.64
"6583",2019,23,"East","AllPesticides","n","Lithospermum caroliniense",20.04
"6584",2019,23,"East","AllPesticides","n","Miscellaneous litter",71.84
"6585",2019,23,"East","AllPesticides","n","Monarda fistulosa",5.8
"6586",2019,23,"East","AllPesticides","n","Panicum perlongum",0.03
"6587",2019,23,"East","AllPesticides","n","Poa pratensis",1.86
"6588",2019,23,"East","AllPesticides","n","Rudbeckia serotina",1.12
"6589",2019,23,"East","AllPesticides","n","Rumex acetosella",3.04
"6590",2019,23,"East","AllPesticides","n","Solidago gigantea",4.42
"6591",2019,23,"East","AllPesticides","n","Solidago rigida",4.72
"6592",2019,23,"East","AllPesticides","n","Sorghastrum nutans",17.32
"6593",2019,23,"East","AllPesticides","n","Viola pedatifida",0.12
"6594",2019,23,"West","AllPesticides","y","Anemone cylindrica",0.92
"6595",2019,23,"West","AllPesticides","y","Aristida basiramea",0.07
"6596",2019,23,"West","AllPesticides","y","Aster azureus",12.44
"6597",2019,23,"West","AllPesticides","y","Aster ericoides",10.14
"6598",2019,23,"West","AllPesticides","y","Carex sp.",24.76
"6599",2019,23,"West","AllPesticides","y","Koeleria cristata",0.86
"6600",2019,23,"West","AllPesticides","y","Lathyrus venosus",10.22
"6601",2019,23,"West","AllPesticides","y","Lespedeza capitata",0.01
"6602",2019,23,"West","AllPesticides","y","Lithospermum caroliniense",0.44
"6603",2019,23,"West","AllPesticides","y","Miscellaneous litter",115.54
"6604",2019,23,"West","AllPesticides","y","Monarda fistulosa",11.7
"6605",2019,23,"West","AllPesticides","y","Panicum oligosanthes",0.84
"6606",2019,23,"West","AllPesticides","y","Panicum perlongum",0.01
"6607",2019,23,"West","AllPesticides","y","Poa pratensis",6.52
"6608",2019,23,"West","AllPesticides","y","Rudbeckia serotina",10.16
"6609",2019,23,"West","AllPesticides","y","Rumex acetosella",3.28
"6610",2019,23,"West","AllPesticides","y","Solidago nemoralis",0.16
"6611",2019,23,"West","AllPesticides","y","Sorghastrum nutans",12.88
"6612",2019,23,"West","AllPesticides","y","Viola pedatifida",0.14
"6613",2019,24,"East","Control","n","Agrostis scabra",0.7
"6614",2019,24,"East","Control","n","Ambrosia coronopifolia",6.7
"6615",2019,24,"East","Control","n","Anemone cylindrica",4.18
"6616",2019,24,"East","Control","n","Aristida basiramea",0.09
"6617",2019,24,"East","Control","n","Aster azureus",81.58
"6618",2019,24,"East","Control","n","Carex sp.",2.98
"6619",2019,24,"East","Control","n","Cyperus sp.",0.29
"6620",2019,24,"East","Control","n","Koeleria cristata",2.68
"6621",2019,24,"East","Control","n","Lespedeza capitata",0.05
"6622",2019,24,"East","Control","n","Lithospermum canescens",3.88
"6623",2019,24,"East","Control","n","Miscellaneous litter",79.12
"6624",2019,24,"East","Control","n","Panicum oligosanthes",0.15
"6625",2019,24,"East","Control","n","Poa pratensis",3.92
"6626",2019,24,"East","Control","n","Polygala polygama",0.13
"6627",2019,24,"East","Control","n","Rudbeckia serotina",0.5
"6628",2019,24,"East","Control","n","Rumex acetosella",0.9
"6629",2019,24,"East","Control","n","Solidago nemoralis",5.54
"6630",2019,24,"East","Control","n","Sorghastrum nutans",6.3
"6631",2019,24,"East","Control","n","Viola pedatifida",0.62
"6632",2019,24,"West","Control","y","Agrostis scabra",1.14
"6633",2019,24,"West","Control","y","Ambrosia coronopifolia",0.24
"6634",2019,24,"West","Control","y","Anemone cylindrica",6.82
"6635",2019,24,"West","Control","y","Aristida basiramea",0.24
"6636",2019,24,"West","Control","y","Bromus inermis",4.74
"6637",2019,24,"West","Control","y","Carex sp.",7.4
"6638",2019,24,"West","Control","y","Koeleria cristata",1.86
"6639",2019,24,"West","Control","y","Lespedeza capitata",0.18
"6640",2019,24,"West","Control","y","Lithospermum caroliniense",3.42
"6641",2019,24,"West","Control","y","Miscellaneous litter",107.48
"6642",2019,24,"West","Control","y","Monarda fistulosa",2.02
"6643",2019,24,"West","Control","y","Panicum oligosanthes",2.22
"6644",2019,24,"West","Control","y","Poa pratensis",8.7
"6645",2019,24,"West","Control","y","Rudbeckia serotina",0.46
"6646",2019,24,"West","Control","y","Rumex acetosella",12.56
"6647",2019,24,"West","Control","y","Solidago nemoralis",8.64
"6648",2019,24,"West","Control","y","Solidago rigida",47.12
"6649",2019,24,"West","Control","y","Sorghastrum nutans",3.38
"6650",2019,24,"West","Control","y","Viola pedatifida",1.4
"6651",2019,25,"East","Fenced","n","Ambrosia coronopifolia",0.8
"6652",2019,25,"East","Fenced","n","Campanula rotundifolia",0.04
"6653",2019,25,"East","Fenced","n","Carex sp.",1.62
"6654",2019,25,"East","Fenced","n","Cyperus sp.",0.03
"6655",2019,25,"East","Fenced","n","Koeleria cristata",3.06
"6656",2019,25,"East","Fenced","n","Lespedeza capitata",6.22
"6657",2019,25,"East","Fenced","n","Miscellaneous litter",56.8
"6658",2019,25,"East","Fenced","n","Panicum perlongum",2.62
"6659",2019,25,"East","Fenced","n","Poa pratensis",3.14
"6660",2019,25,"East","Fenced","n","Rosa arkansana",2.28
"6661",2019,25,"East","Fenced","n","Sorghastrum nutans",23
"6662",2019,25,"West","Fenced","y","Ambrosia artemisiifolia elatior",16.32
"6663",2019,25,"West","Fenced","y","Cyperus sp.",4.34
"6664",2019,25,"West","Fenced","y","Koeleria cristata",5.64
"6665",2019,25,"West","Fenced","y","Lespedeza capitata",0.21
"6666",2019,25,"West","Fenced","y","Lithospermum caroliniense",7.54
"6667",2019,25,"West","Fenced","y","Miscellaneous litter",19.14
"6668",2019,25,"West","Fenced","y","Panicum perlongum",6.02
"6669",2019,25,"West","Fenced","y","Poa pratensis",7.8
"6670",2019,25,"West","Fenced","y","Rosa arkansana",4.1
"6671",2019,25,"West","Fenced","y","Solidago nemoralis",15.46
"6672",2019,25,"West","Fenced","y","Sorghastrum nutans",44.72
"6673",2019,26,"East","FoliarFungicide","n","Ambrosia coronopifolia",1.98
"6674",2019,26,"East","FoliarFungicide","n","Carex sp.",4.38
"6675",2019,26,"East","FoliarFungicide","n","Cyperus sp.",0.8
"6676",2019,26,"East","FoliarFungicide","n","Koeleria cristata",4.18
"6677",2019,26,"East","FoliarFungicide","n","Lespedeza capitata",15.62
"6678",2019,26,"East","FoliarFungicide","n","Miscellaneous litter",80.76
"6679",2019,26,"East","FoliarFungicide","n","Panicum perlongum",1.84
"6680",2019,26,"East","FoliarFungicide","n","Poa pratensis",6.88
"6681",2019,26,"East","FoliarFungicide","n","Sorghastrum nutans",34.74
"6682",2019,26,"West","FoliarFungicide","y","Ambrosia coronopifolia",9.66
"6683",2019,26,"West","FoliarFungicide","y","Carex sp.",10.6
"6684",2019,26,"West","FoliarFungicide","y","Cyperus sp.",5.28
"6685",2019,26,"West","FoliarFungicide","y","Erigeron canadensis",0.02
"6686",2019,26,"West","FoliarFungicide","y","Hieracium longipilum",0.22
"6687",2019,26,"West","FoliarFungicide","y","Koeleria cristata",4.32
"6688",2019,26,"West","FoliarFungicide","y","Lespedeza capitata",13.76
"6689",2019,26,"West","FoliarFungicide","y","Miscellaneous litter",76.98
"6690",2019,26,"West","FoliarFungicide","y","Panicum perlongum",1.78
"6691",2019,26,"West","FoliarFungicide","y","Poa pratensis",13
"6692",2019,26,"West","FoliarFungicide","y","Sorghastrum nutans",32.92
"6693",2019,26,"West","FoliarFungicide","y","Viola pedatifida",0.46
"6694",2019,27,"East","SoilDrenchFungicide","n","Carex sp.",1.78
"6695",2019,27,"East","SoilDrenchFungicide","n","Cyperus sp.",0.38
"6696",2019,27,"East","SoilDrenchFungicide","n","Koeleria cristata",4.2
"6697",2019,27,"East","SoilDrenchFungicide","n","Miscellaneous litter",26.68
"6698",2019,27,"East","SoilDrenchFungicide","n","Panicum perlongum",3.02
"6699",2019,27,"East","SoilDrenchFungicide","n","Poa pratensis",6.06
"6700",2019,27,"East","SoilDrenchFungicide","n","Sorghastrum nutans",9.04
"6701",2019,27,"West","SoilDrenchFungicide","y","Carex sp.",24.12
"6702",2019,27,"West","SoilDrenchFungicide","y","Cyperus sp.",2.1
"6703",2019,27,"West","SoilDrenchFungicide","y","Koeleria cristata",6.74
"6704",2019,27,"West","SoilDrenchFungicide","y","Lespedeza capitata",9.14
"6705",2019,27,"West","SoilDrenchFungicide","y","Miscellaneous litter",36.52
"6706",2019,27,"West","SoilDrenchFungicide","y","Panicum oligosanthes",0.08
"6707",2019,27,"West","SoilDrenchFungicide","y","Panicum perlongum",2.34
"6708",2019,27,"West","SoilDrenchFungicide","y","Poa pratensis",16.92
"6709",2019,27,"West","SoilDrenchFungicide","y","Sorghastrum nutans",26.38
"6710",2019,28,"East","AllPesticides","n","Ambrosia coronopifolia",0.5
"6711",2019,28,"East","AllPesticides","n","Campanula rotundifolia",0.09
"6712",2019,28,"East","AllPesticides","n","Carex sp.",1.62
"6713",2019,28,"East","AllPesticides","n","Cyperus sp.",0.17
"6714",2019,28,"East","AllPesticides","n","Helianthemum bicknellii",11.16
"6715",2019,28,"East","AllPesticides","n","Koeleria cristata",5.66
"6716",2019,28,"East","AllPesticides","n","Lespedeza capitata",0.94
"6717",2019,28,"East","AllPesticides","n","Lithospermum caroliniense",7.42
"6718",2019,28,"East","AllPesticides","n","Miscellaneous litter",84.68
